1996;Journal of Physics B: Atomic;2875;Differential cross sections and electron-impact coherence parameters for electron scattering from helium atoms;
1996;Journal of Physics B: Atomic;2305;Electron-photon coincidences in electron impact ionization-excitation;
1996;Journal of Physics B: Atomic;L271;Local versus non-local core potentials in electron scattering from sodium atoms;
1996;Journal of Physics B: Atomic;1149-1150;Generalized Stokes parameter approach for analysis of perfect scattering experiments on impact excitation by spin polarized particles;
1996;Physical Review A 53 (3);1559;Near-threshold study of the polarization of He resonance radiation using an energy-selected electron beam;
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;ComputationalAtomicPhysics:ElectronandPositronCollisionswithAtoms…;Density Matrices: Connection Between Theory and Experiment;
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;ComputationalAtomicPhysics:ElectronandPositronCollisionswithAtoms…;Core Potentials for Quasi One-Electron Systems;
1996;Springer Handbook of Atomic;119-129;Density Matrices;
1996;Journal of Physics B: Atomic;115;Electron-atom scattering at low and intermediate energies using a pseudo-state/R-matrix basis;
1996;Physical review letters 76 (2);208;Spin-Dependent Orientation Propensities Revealed in Polarized-Electron–Polarized-Photon Coincidence Studies;
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;ComputationalAtomicPhysics:ElectronandPositronCollisionswithAtoms…;Electron-Atom Scattering Theory: An Overview;
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;ComputationalAtomicPhysics:ElectronandPositronCollisionswithAtoms…;The distorted-wave method for elastic scattering and atomic excitation;
1996;Selected Topics on Electron Physics;141-149;A Density Matrix Treatment of Atomic Line Radiation;
1996;Flinders University of South Australia;ElectronicStructureofMaterialsCentre;Electron Impact Ionization of Atomic Hydrogen from the 1S Ad [ie And] 2S States;
1996;Computational Atomic Physics: Electron and Positron Collisions with Atoms …;ComputationalAtomicPhysics:ElectronandPositronCollisionswithAtoms…;Scattering Amplitudes for Electron-Atom Scattering;
1996;Journal of Physics B: Atomic;4699-4708;Ionization-excitation of He atoms by electron impact: alignment of [***];
1996;Comments on Atomic and Molecular Physics 32 (4);233;Spectroscopic Stability of Atomic Line Radiation: Does the Percival-Seaton Criticism Apply to Oppenheimer's Theory?;
1996;Advances in Atomic;1-85;Complete experiments in electron-atom collisions;
1995;Journal of Physics B: Atomic;4651;R-matrix calculations for double-differential cross sections in electron-impact ionization of helium;
1995;Journal of Physics_ B;MolecularandOpticalPhysics28;Near-threshold photoionization from the Sr I (5s5p){sup 1} P {sub 1}{sup 0} state;
1995;Journal of Physics B: Atomic;2385;Near-threshold photoionization from the Sr I (5s5p) 1Po1 state;
1995;Journal of Physics B: Atomic;879;Electron scattering from laser-excited chromium atoms;
1995;Journal of Physics B: Atomic;L29;Electron spin depolarization derived from electron-photon coincidence experiments with unpolarized beams;
1995;Journal of Physics B: Atomic;105;Elastic and inelastic scattering of electrons from potassium;
1995;;;IAEA Consultants' Meeting on Electron-Impact Excitation Cross Section Data for Helium;
1994;Hyperfine Interactions 89;57-69;Differential cross sections for elastic and inelastic positron scattering from alkali atoms;
1994;Computer physics communications 84 (1-3);335-345;Electron scattering from quasi one-electron targets: experimental observables vs. theoretical scattering amplitudes;
1994;Journal of Physics B: Atomic;3189;Generalized Stokes parameter approach for analysis of perfect scattering experiments on impact excitation by spin polarized particles;
1994;Journal of Physics B: Atomic;3129;Ionization and simultaneous excitation of helium atoms by electron impact;
1994;Zeitschrift für Physik D Atoms;85-90;Close-coupling calculations for low-energy elastic electron scattering from thallium atoms;
1994;Journal of Physics B: Atomic;L231;Evidence for the (6p2) 3P2e resonance in electron scattering from caesium atoms;
1994;Physical Review A 49 (5);4232;Sodium excitation by spin-polarized electrons: A reanalysis of existing experiments;
1994;Physical Review A 49 (5);3620;Low-energy-electron collisions with sodium: Elastic and inelastic scattering from the ground state;
1994;Computer Physics Communications 84;350;Program index to volume 84;
1993;AIP Conference Proceedings 295 (1);251-262;Recent progress in close‐coupling electron‐atom theory;
1993;Bulletin of the American Physical Society 38 (CONF-9310400-);BulletinoftheAmericanPhysicalSociety38(CONF-9310400-);Ionization and simultaneous excitation of helium atoms by electron impact;
1993;Journal of Physics B: Atomic;3595;Low-energy electron scattering from caesium atoms-comparison of a semirelativistic Breit-Pauli and a full relativistic Dirac treatment;
1993;Journal of Physics B: Atomic;1587;Relativistic effects in spin-polarization parameters for low-energy electron-Cs scattering;
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);BulletinoftheAmericanPhysicalSociety38(CONF-9305421-);Spin-dependent electron-atom scattering-a detailed test of atomic collision theory;
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);BulletinoftheAmericanPhysicalSociety38(CONF-9305421-);Differential cross sections for positron scattering from alkali atoms;
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);BulletinoftheAmericanPhysicalSociety38(CONF-9305421-);Relativistic effects in spin-and light-polarization parameters for low energy electron-cesium scattering;
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);BulletinoftheAmericanPhysicalSociety38(CONF-9305421-);Spin-dependent electron-sodium 3s {r_arrow} 3p excitation-how complete are the experiments;
1993;Bulletin of the American Physical Society 38 (CONF-9305421-);BulletinoftheAmericanPhysicalSociety38(CONF-9305421-);Low energy electron scattering from cesium atoms-how good is the Breit-Pauli approximation?;
1993;Journal of Physics B: Atomic;1491;Charge cloud distribution of heavy atoms after excitation by polarized electrons;
1993;Computer physics communications 75 (1-2);219-258;RMATRX-ION—A program to calculate electron and positron impact ionization within the R-matrix method;
1993;Journal of Physics B: Atomic;337;Core potentials for quasi-one-electron systems;
1993;A Andersen;157-188;Can quantum mechanical description of electron-sodium collisions be considered complete? Present status and future prospects for 3s to 3p transitions;
1992;Journal of Physics B: Atomic;L653;Polarization of light emitted after positron impact excitation of alkali atoms;
1992;Journal of Physics B: Atomic;5199;Second-order distorted wave calculation for elastic and inelastic electron-sodium scattering;
1992;Journal of Physics_ B;MolecularandOpticalPhysics;(United Kingdom …;
1992;Journal of Physics B: Atomic;4619;Non-statistical branching ratios for excitation of (np2 (n+ 1) s) 1.3 P degrees 0_ 1_ 2 states in noble gases;
1992;Journal of Physics_ B;MolecularandOpticalPhysics;(United Kingdom …;
1992;Journal of Physics B: Atomic;3175;Electron impact ionization of Cr (3d54s) 7S;
1992;Journal of Physics B: Atomic;L307;Mott scattering and angular momentum orientation low-energy electron scattering from indium atom;
1992;Hyperfine Interactions 73 (1);99-108;Positron scattering from alkalis and noble gases—Suggestions for testing theoretical predictions;
1992;Correlations and polarization in electronic and atomic collisions and (e;2e…;Recent developments in the theoretical treatment of spin-dependent electron-atom scattering;
1992;Correlations and polarization in electronic and atomic collisions and (e;2e…;Optical studies of polarized-electron-noble-gas collisions;
1991;Journal of Physics B: Atomic;4615;Spin-dependent effects in elastic and inelastic low-energy electron scattering from sodium atoms;
1991;Physical Review A 44 (1);304;Effect of nonspherical distorting potentials in a first-order distorted-wave calculation;
1991;;;Atomic data for spectroscopic studies on JET (second report);
1991;Journal of Physics B: Atomic;1839;Distorted-wave calculation of elastic and inelastic scattering of electrons from cadmium;
1990;Journal of Physics B: Atomic;L721;Electron impact ionization of neutral chromium;
1990;Journal of Physics B: Atomic;2349;Optical potential approach to electron and positron scattering from noble gases. II. Neon;
1990;Journal of Physics B: Atomic;2341S;Spin-orbit and interference asymmetries in elastic scattering of electrons from heavy one-electron atoms;
1990;Journal of Physics B: Atomic;L259;Study of spin effects for electron-impact excitation of Hg (63P1) at small scattering angles;
1990;AIP Conference Proceedings 205 (1);645-651;Theoretical calculations of positron collisions with atoms;
1990;Journal of Physics B: Atomic;981;Distorted wave calculations for the spin asymmetry in impact ionisation of polarised atoms by polarised electrons;
1990;Zeitschrift für Physik D Atoms;25-31;Generalized STU-parameters for elastic electron scattering from thallium and lead atoms;
1989;Journal of Physics B: Atomic;2917;A quantitative test for spin-dependent effects in inelastic electron-alkali scattering;
1989;Physics reports 180 (1);1-81;Excitation and ionization of atoms by interaction with electrons_ positrons_ protons and photons;
1989;International Conference on the Physics of Electronic and Atomic Collisions …;InternationalConferenceonthePhysicsofElectronicandAtomicCollisions…;INTEGRATED STOKES'PARAMETERS IN INELASTIC ELECTRON-ALKALI SCATTERING A QUANTITATIVE TEST FOR SPIN DEPENDENT EFFECTS;
1988;Journal of Physics B: Atomic;2969;Electron impact ionisation of argon;
1988;Journal of Physics B: Atomic;2789;Optical potential approach to electron and positron scattering from noble gases. I. Argon;
1988;Journal of Physics B: Atomic;2621;Scattering of spin-1/2 particles from unpolarised targets;
1988;J_ Phys_;B(London);(United Kingdom) 21 (1);
1988;Journal of Physics B: Atomic;153;Differential cross sections and angular correlation parameters for electron impact excitation of the 33P_ 31D and 33D states of helium;
1988;Coherence in Atomic Collision Physics: For Hans Kleinpoppen on His Sixtieth …;CoherenceinAtomicCollisionPhysics:ForHansKleinpoppenonHisSixtieth…;Electron Scattering from Heavy Atoms;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (23);L815;Angular momentum orientation in elastic electron-atom scattering;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (21);5839;Electron impact excitation of rare gases: Differential cross sections and angular correlation parameters for neon_ argon_ krypton and xenon;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (19);5165;Differential cross sections for elastic electron and positron scattering from xenon atoms;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (19);5023;Photoionisation of zinc;
1987;Journal of Physics B: Atomic and Molecular Physics 20 (13);3191;The R-matrix method for electron impact ionisation;
1986;Physical Review A 34 (6);4669;Alignment and orientation parameters for proton-impact ionization of the 2p and 3p shells of argon;
1986;Journal of Physics B: Atomic and Molecular Physics 19 (16);2469;Photoionisation of barium;
1986;Computer physics communications 41 (1);75-84;Resfit—A multichannel resonance fitting program;
1986;Journal of Physics B: Atomic and Molecular Physics 19 (8);1231;The influence of relativistic effects and electron correlation on the low-energy scattering of electrons from Hg atoms;
1986;AALB 41;105;PROGRAM INDEX TO VOLUME 41 Atomic physics;
1985;Journal of Physics B: Atomic and Molecular Physics 18 (18);3725;Photoelectron polarisation in the photoionisation of Hg (6s2 1S0e);
1985;Journal of Physics B: Atomic and Molecular Physics 18 (12);2519;Low-energy scattering of electrons by lead atoms;
1985;Journal of Physics B: Atomic and Molecular Physics 18 (9);1847;Spin polarisation and scattering asymmetry for electron impact excitation of the (6s6p) states of mercury: DWBA treatment;
1985;Journal of Physics B: Atomic and Molecular Physics 18 (7);L191;Photoionisation of mercury;
1985;Fundamental Processes in Atomic Collision Physics;579-585;A Test of the Influence of the Nuclear Spin in Electron Impact Excitation Processes;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (18);3775;Low-energy scattering of electrons by caesium atoms. II;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (18);3787;Resonances in the low-energy scattering of electrons by atomic thallium;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (18);3797;The fine-structure effect in the low-energy scattering of electrons on Hg and Tl atoms;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (15);L527;Calculation of Stokes' parameter for inelastic electron-caesium scattering;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (6);L191;Low-energy scattering of electrons by caesium atoms;
1984;Physical review letters 52 (13);1108;Electron-photon coincidence studies in collisions of polarized electrons with mercury atoms;
1984;Journal of Physics B: Atomic and Molecular Physics 17 (2);269;Calculation of Stokes' parameters for inelastic electron-mercury scattering;
1984;J_ Phys_ B 17;L191;andO. Nagy_ Low-energyscatteringofelectrons by caesium atoms;
1983;Computer physics communications 30 (4);369-381;Amplitudes for scattering of electrons by atomic systems including relativistic effects;
1983;Zeitschrift für Physik A Atoms and Nuclei 314 (3);257-266;Selective valence electron transfer in alkali atom-alkali ion collisions;
1983;Journal of Physics B: Atomic and Molecular Physics 16 (11);L361;The 6s6p2 resonances in e-Hg scattering;
1983;Journal of Physics B: Atomic and Molecular Physics 16 (4);639;Investigation of Stokes parameters for studying resonances near threshold for 61S0-63P1 excitation of mercury by polarised electrons;
1983;Computer physics communications 30 (4);383-396;Program to calculate observable quantities from scattering amplitudes for inelastic electron-atom collisions;
1982;Journal of Physics B: Atomic and Molecular Physics 15 (16);2747;An approximate symmetry property of the DWBA and consequences for coherence parameters;
1982;Zeitschrift für Physik A Atoms and Nuclei 304 (2);89-94;Observation of integrated state multipoles in collisional excitation of Hg atoms by polarized electrons;
1982;Zeitschrift für Physik A Atoms and Nuclei 304 (2);85-88;Theory and physical importance of integrated state multipoles;
1982;Verhandlungen der Deutschen Physikalischen Gesellschaft 17 (4);323;Explicitely spin dependent forces in electron-atom and ion-atom scattering;
1982;Verhandlungen der Deutschen Physikalischen Gesellschaft 17 (4);324;Light emission from atoms excited with polarized electrons;
1981;Journal of Physics B: Atomic and Molecular Physics 14 (19);3761;Electron-photon coincidences with polarised electrons;
1981;Physical Review Letters 47 (14);997;Resonance features and fine-structure effect in the asymmetry of polarized electrons scattered inelastically from mercury atoms;
;;;Akram_ A. 107;
;Berlin;;Computational Atomic Physics [electronic resource]: Electron and Positron Collisions with Atoms and Ions;
;;;The Photoelectrons expelled from Elements by Chromium K Radiations;
;DPG AMOP-Frühjahrstagung;DPGAMOP-Frühjahrstagung;Rekonstruktion von Elektronen Energie Verteilungsfunktionen aus emissionsspektroskopischen Daten;
;28th International Workshop on Bayesian Inference and Maximum Entropy …;28thInternationalWorkshoponBayesianInferenceandMaximumEntropy…;Influence of uncertain atomic data on the reconstruction of EEDFs from optical emission spectroscopy;
;;;Concepts of Mathematical Physics in Chemistry: A Tribute to Frank E. Harris-Part B_ Vol 72. Advances in Quantum Chemistry;
;;;Photoelectron angular distribution in two-color atomic ionization;
;;;Interference effects in one-photon and two-photon ionization by femtosecond VUV pulses due to an intermediate state;
;;;Excitation of Hg-atoms by electron impact;
;;;Investigating Many-Body Exchange-Effects in Electron-Xenon Scattering;
;;;Recent Progress in Calculations of Ionization and Ionization-Excitation;
